age,ARPU,best_action,rewards
21,122.01989262732907,0,[10  0  0]
19,116.5786766146527,0,[10  0  0]
35,54.19186073710824,2,[0 0 0]
36,110.69940645238785,0,[10  0  0]
26,128.4341014092853,0,[10  0  0]
37,79.33202613882163,1,[ 0 25  0]
22,122.5251994058653,0,[10 25  0]
18,114.28906246860466,0,[10  0  0]
33,73.16835554850049,1,[ 0 25  0]
45,23.455134624248988,2,[0 0 0]
51,37.566727195812724,2,[ 10   0 100]
33,72.82382850253292,1,[0 0 0]
35,74.21030697389008,1,[ 0 25  0]
30,77.99584446154618,1,[ 0 25  0]
37,78.24779682047917,1,[0 0 0]
21,125.99229100869383,0,[10  0  0]
52,40.039652742086666,2,[0 0 0]
19,129.03018208541332,0,[10  0  0]
20,127.62808605215119,0,[10  0  0]
35,77.36054897687868,1,[ 0 25  0]
36,73.75302787984604,1,[ 0 25  0]
36,49.24466010175691,2,[  0   0 100]
29,125.1035219085405,0,[10  0  0]
22,121.62478221237046,0,[10  0  0]
43,28.25542332131204,2,[0 0 0]
34,79.51282153981722,1,[0 0 0]
46,25.530961564441476,2,[0 0 0]
29,124.53421541292444,0,[10  0  0]
37,73.97514969013103,1,[10  0  0]
25,122.85727846366441,0,[10  0  0]
66,136.25041732563406,2,[0 0 0]
33,75.41392356475316,1,[0 0 0]
34,53.267024013648204,2,[0 0 0]
38,110.90745981598482,0,[10  0  0]
29,124.16702391896385,0,[10  0  0]
20,128.68205650115877,0,[10  0  0]
38,74.38653804918098,1,[0 0 0]
26,124.50028292459066,0,[10  0  0]
37,103.14287822289494,0,[10  0  0]
26,121.0952743133322,0,[10 25  0]
36,70.08129406940103,1,[10  0  0]
61,86.8737296197246,2,[ 0 25  0]
25,124.0278526062719,0,[10  0  0]
43,23.61105246310024,2,[0 0 0]
45,23.272304076909236,2,[0 0 0]
25,132.0303056194564,0,[10  0  0]
56,51.95611498905429,2,[0 0 0]
35,72.57259304020948,1,[ 0 25  0]
47,28.729098019935694,2,[0 0 0]
53,40.263805282241236,2,[0 0 0]
44,22.515456042337576,2,[0 0 0]
35,71.76817738950628,1,[10  0  0]
33,71.76296600720251,1,[ 0 25  0]
26,129.22292877632475,0,[10  0  0]
25,124.52609532530883,0,[10  0  0]
55,49.7084057121409,2,[0 0 0]
25,124.48999055620912,0,[10  0  0]
50,30.822455371411962,2,[0 0 0]
34,74.6729555072795,1,[ 0 25  0]
46,26.976590532155992,2,[0 0 0]
49,28.246219536758478,2,[ 0 25  0]
41,33.07312984932291,2,[0 0 0]
36,78.49625361361392,1,[0 0 0]
33,75.18874194613738,1,[10 25  0]
51,37.74675823764279,2,[ 0 25  0]
46,23.68450782739285,2,[0 0 0]
32,74.49213034341064,1,[0 0 0]
35,70.2544766973667,1,[ 0 25  0]
35,72.17257862120444,1,[10  0  0]
47,30.748169182840165,2,[  0   0 100]
33,75.21215608443505,1,[ 0 25  0]
34,80.11731851829641,1,[0 0 0]
24,131.49110014197558,0,[10  0  0]
42,24.728190105959392,2,[0 0 0]
30,125.73528312185312,0,[10  0  0]
35,75.30884356585224,1,[0 0 0]
21,121.08877639316515,0,[10  0  0]
39,75.81872068364584,1,[ 10  25 100]
37,41.392145068662366,2,[  0   0 100]
21,123.50508537109843,0,[10  0  0]
27,120.16601155875485,0,[10  0  0]
38,41.12629227370565,2,[0 0 0]
36,109.38677143666298,0,[10  0  0]
18,118.95444576225721,0,[10  0  0]
33,74.54276743514184,1,[0 0 0]
46,20.28032894588823,2,[0 0 0]
22,122.02848785451036,0,[0 0 0]
37,73.2838615581974,1,[0 0 0]
23,119.11684029964213,0,[10 25  0]
45,20.699246349881797,2,[0 0 0]
34,71.5528042970324,1,[0 0 0]
37,78.07875561702951,1,[10 25  0]
47,24.8194858626392,2,[  0   0 100]
36,73.11956072005988,1,[0 0 0]
39,27.212468165877613,2,[0 0 0]
28,131.13249251185465,0,[10 25  0]
35,77.23093008950096,1,[0 0 0]
26,127.79709419962768,0,[10  0  0]
28,118.59982022690929,0,[10  0  0]
42,27.073755276938137,2,[  0   0 100]
30,122.03562280249643,0,[10  0  0]
36,77.35320697069933,1,[ 0 25  0]
39,33.575468903202726,2,[  0   0 100]
20,123.26838309653607,0,[10  0  0]
41,32.67570445091181,2,[0 0 0]
38,70.81069988583727,1,[0 0 0]
31,76.06890751482048,1,[10  0  0]
30,111.83118304089996,0,[10  0  0]
48,27.096715812369006,2,[0 0 0]
48,27.238206768104988,2,[0 0 0]
47,29.545712773502828,2,[0 0 0]
43,26.460350082778767,2,[0 0 0]
54,45.155218491792006,2,[0 0 0]
38,72.95299068208041,1,[ 0 25  0]
39,76.98466848621949,1,[ 0 25  0]
35,73.81530183744376,1,[ 0 25  0]
37,72.70736395779237,1,[0 0 0]
40,31.579168712249363,2,[0 0 0]
24,120.13897231648042,0,[10  0  0]
19,120.67464331694035,0,[10  0  0]
50,26.644528632788614,2,[0 0 0]
37,117.85499892368367,0,[10 25  0]
51,31.665648305120087,2,[  0   0 100]
36,74.01541217620071,1,[0 0 0]
32,114.85234722632522,0,[10  0  0]
43,37.456853664615984,2,[0 0 0]
51,30.384969311267923,2,[0 0 0]
27,123.84387707513017,0,[10  0  0]
20,120.34518419839937,0,[10  0  0]
34,118.6538662172202,0,[10  0  0]
51,36.06025835023119,2,[0 0 0]
39,25.52661522312615,2,[0 0 0]
27,126.03386126694693,0,[10  0  0]
26,128.36857761954187,0,[10  0  0]
23,124.25930140168964,0,[0 0 0]
21,126.1385751421263,0,[10  0  0]
22,122.52077342229262,0,[0 0 0]
37,75.2307223992179,1,[0 0 0]
25,120.77923802692375,0,[10  0  0]
63,106.42965924937093,2,[  0  25 100]
26,116.66236606204077,0,[10  0  0]
27,127.69059287288768,0,[10  0  0]
26,126.24010699523501,0,[10  0  0]
30,130.71964624824983,0,[10  0  0]
19,125.9657703290212,0,[10 25  0]
24,122.49385082634822,0,[10  0  0]
37,73.14742969901513,1,[0 0 0]
35,78.1513704157009,1,[0 0 0]
32,69.16951520300883,2,[  0   0 100]
28,122.47324107928964,0,[10  0  0]
36,52.227942098299344,2,[0 0 0]
52,38.705228339886474,2,[0 0 0]
34,71.61694146479948,1,[  0  25 100]
49,24.669420688345383,2,[10  0  0]
36,72.17548042662435,1,[0 0 0]
19,120.02116973690052,0,[10  0  0]
26,124.16259429963078,0,[10  0  0]
41,24.960369304308948,2,[10  0  0]
21,124.88691791477132,0,[0 0 0]
23,123.4291043874572,0,[ 10   0 100]
53,37.858841686930006,2,[0 0 0]
35,75.00384204344958,1,[  0  25 100]
39,70.82179251051531,1,[0 0 0]
41,33.154953482217074,2,[0 0 0]
38,75.29007479688694,1,[10 25  0]
36,73.39254075506138,1,[ 0 25  0]
35,74.91279368921596,1,[ 0 25  0]
50,39.948622908061814,2,[ 0 25  0]
36,76.83504388039248,1,[0 0 0]
48,28.634850600333895,2,[0 0 0]
32,120.87070217131722,0,[10  0  0]
20,130.04780815540508,0,[10  0  0]
41,30.01226101783932,2,[  0   0 100]
51,36.58006693092966,2,[0 0 0]
37,72.4903031258749,1,[ 0 25  0]
52,39.27454119774812,2,[0 0 0]
32,128.47781236752238,0,[10  0  0]
35,72.69836652990796,1,[ 0 25  0]
45,26.672480487393237,2,[  0   0 100]
37,74.12118837812308,1,[0 0 0]
34,75.82210008587435,1,[10 25  0]
39,72.74028133839069,1,[ 0 25  0]
26,123.87946977506887,0,[10  0  0]
35,78.5897592534621,1,[0 0 0]
35,74.78825729012031,1,[10  0  0]
54,48.61225874919845,2,[  0   0 100]
35,75.93520451462199,1,[0 0 0]
33,120.39755026978581,0,[10  0  0]
35,75.74195138341484,1,[10  0  0]
36,76.88293936126824,1,[0 0 0]
34,72.44962225210304,1,[ 0 25  0]
36,71.03214879614912,1,[ 0 25  0]
36,81.41650185144887,1,[0 0 0]
44,24.07026665295443,2,[0 0 0]
42,25.379731705595546,2,[10  0  0]
26,127.88924496100003,0,[10  0  0]
26,122.92894175880501,0,[10  0  0]
36,73.1788527028775,1,[  0   0 100]
48,19.82466111833708,2,[  0   0 100]
33,75.80381785588416,1,[0 0 0]
33,76.08781575562301,1,[0 0 0]
27,121.32037526654732,0,[10  0  0]
38,32.757803744929205,2,[ 10   0 100]
22,123.7476589940636,0,[10  0  0]
35,72.93647983733294,1,[  0  25 100]
36,78.97724222379033,1,[ 0 25  0]
24,121.24728563042106,0,[10  0  0]
21,123.93143627867627,0,[10 25  0]
34,72.41903668827437,1,[ 0 25  0]
48,21.639424155770556,2,[0 0 0]
36,73.9908029024719,1,[10  0  0]
19,117.12054684550984,0,[10  0  0]
41,28.692698512816936,2,[0 0 0]
33,70.64651346443993,1,[ 0 25  0]
38,73.12150427712334,1,[0 0 0]
32,121.04664814288417,0,[10 25  0]
21,121.8729021859787,0,[10  0  0]
52,34.37334903280792,2,[0 0 0]
29,123.12357804954473,0,[10  0  0]
34,72.7024438858033,1,[ 0 25  0]
40,27.218454831942005,2,[0 0 0]
23,126.43159476597236,0,[10  0  0]
25,123.05942398196639,0,[10  0  0]
35,72.94800074768338,1,[ 0 25  0]
36,74.58993559680209,1,[0 0 0]
33,74.8622448056559,1,[0 0 0]
26,126.17092497014734,0,[0 0 0]
33,78.00774830194132,1,[0 0 0]
43,20.3621117456587,2,[0 0 0]
36,77.80593733300768,1,[ 0 25  0]
31,125.73794549278952,0,[10  0  0]
36,77.58965779267832,1,[10 25  0]
23,120.0313349085818,0,[10  0  0]
23,128.50751908048443,0,[ 10   0 100]
35,73.7740077476376,1,[ 0 25  0]
37,75.57473734852599,1,[ 0 25  0]
20,118.88594505674267,0,[10  0  0]
26,123.48911383808135,0,[10  0  0]
52,40.039655103415484,2,[10  0  0]
44,24.693518628623256,2,[0 0 0]
44,30.323252512696016,2,[0 0 0]
25,129.47299374628554,0,[10  0  0]
31,77.77993778305752,1,[0 0 0]
35,79.56372585290708,1,[0 0 0]
35,71.62047890980512,1,[ 0 25  0]
42,25.777016781362335,2,[  0   0 100]
46,31.780062229501766,2,[  0   0 100]
20,120.64568198564332,0,[10  0  0]
31,76.34188575460406,1,[0 0 0]
36,78.11147336558972,1,[0 0 0]
46,29.66354088824568,2,[  0   0 100]
27,122.5954676891906,0,[10  0  0]
21,121.9832887700359,0,[10  0  0]
42,34.36448408699438,2,[0 0 0]
24,121.51870430367214,0,[10  0  0]
41,32.55860028008753,2,[10  0  0]
29,123.52003759071889,0,[10  0  0]
24,125.27727115456263,0,[10 25  0]
33,73.58969418334908,1,[ 0 25  0]
27,126.2852127327045,0,[10 25  0]
35,73.36479991647268,1,[0 0 0]
52,38.81766947417362,2,[10  0  0]
35,71.88001395559284,1,[10 25  0]
19,121.32629889485443,0,[10  0  0]
37,41.243997701851804,2,[ 10   0 100]
45,23.525914834565576,2,[0 0 0]
25,127.92849465634184,0,[10  0  0]
35,70.26806120374778,1,[0 0 0]
36,74.03108300079032,1,[ 0 25  0]
33,116.73971825758126,0,[10  0  0]
36,74.6776129358494,1,[ 0 25  0]
31,121.50326664908266,0,[10  0  0]
45,21.68753091534459,2,[0 0 0]
30,124.18975943641226,0,[10  0  0]
25,124.08391058076674,0,[10  0  0]
22,125.5567711290425,0,[10  0  0]
30,122.0532960379513,0,[ 0 25  0]
41,20.16878145751735,2,[0 0 0]
22,124.42062763035955,0,[10  0  0]
35,73.89557817122272,1,[0 0 0]
36,76.2357499139839,1,[0 0 0]
46,24.253840732923607,2,[0 0 0]
47,22.256103341820015,2,[ 10   0 100]
34,73.56536154933035,1,[0 0 0]
33,78.92604757109773,1,[0 0 0]
30,80.58553175720041,1,[0 0 0]
36,73.39823863590672,1,[0 0 0]
39,75.69588382062346,1,[ 0 25  0]
32,114.19593765792116,0,[10  0  0]
34,125.67928074930248,0,[10  0  0]
46,19.293589266547503,2,[0 0 0]
42,23.94809998995403,2,[0 0 0]
37,71.90563466614684,1,[0 0 0]
33,73.9330642678786,1,[ 0 25  0]
48,23.755723301311697,2,[0 0 0]
33,63.24747818856382,2,[10  0  0]
36,46.38821894355891,2,[0 0 0]
35,77.73062312424268,1,[0 0 0]
48,26.59976725696219,2,[  0   0 100]
23,118.1048881128568,0,[10 25  0]
36,77.12905681861479,1,[ 0 25  0]
29,126.11026116290948,0,[10  0  0]
53,44.57810718540605,2,[0 0 0]
36,75.58816329089278,1,[  0  25 100]
25,123.96941263437499,0,[10 25  0]
24,123.50823708753926,0,[10  0  0]
36,76.48640484395204,1,[0 0 0]
37,71.02184262049771,1,[0 0 0]
28,124.83493590823389,0,[10  0  0]
40,33.277857871098945,2,[0 0 0]
33,76.33109515714087,1,[ 0 25  0]
48,26.079958447208174,2,[0 0 0]
31,115.73301623870856,0,[0 0 0]
53,38.03709947492381,2,[0 0 0]
48,28.201007688599837,2,[0 0 0]
38,71.47852658615284,1,[ 0 25  0]
37,73.13688638258247,1,[ 0 25  0]
48,24.60042898918161,2,[0 0 0]
36,75.32970615933695,1,[0 0 0]
42,23.091581281623917,2,[0 0 0]
38,73.21360475901703,1,[10  0  0]
34,77.29461201964136,1,[  0   0 100]
22,126.99872078240534,0,[10  0  0]
53,42.3147488533918,2,[0 0 0]
26,118.24482021844193,0,[10  0  0]
42,28.96065955955032,2,[  0   0 100]
29,129.60652637363256,0,[10  0  0]
28,126.14557754676568,0,[10  0  0]
35,74.2349609225345,1,[0 0 0]
34,72.03682437307586,1,[0 0 0]
30,122.75633673017367,0,[10  0  0]
33,73.11713704675323,1,[0 0 0]
30,115.95760045436516,0,[ 0 25  0]
21,123.15463265373087,0,[10  0  0]
26,130.78704487486323,0,[ 0 25  0]
27,123.02264170663304,0,[10  0  0]
42,28.68347182183762,2,[ 0 25  0]
36,71.53130566762813,1,[0 0 0]
34,76.96268286162375,1,[0 0 0]
27,120.08974066297999,0,[10  0  0]
21,125.52876535808913,0,[10  0  0]
46,32.395393295278915,2,[10  0  0]
36,115.0344647140264,0,[10  0  0]
42,29.746078303306685,2,[10  0  0]
39,35.417963302665704,2,[  0   0 100]
24,129.91570227309418,0,[10  0  0]
37,76.94989917838863,1,[10 25  0]
21,120.7796035905524,0,[10  0  0]
34,78.06147182445162,1,[0 0 0]
34,76.9842081971141,1,[10 25  0]
23,125.2671215166323,0,[10  0  0]
43,20.58469622615884,2,[0 0 0]
37,44.06786113777015,2,[  0   0 100]
53,43.0636760422808,2,[0 0 0]
31,77.13819030610507,1,[0 0 0]
23,127.27869773724018,0,[10  0  0]
24,120.60784100917432,0,[10 25  0]
48,22.259153133481046,2,[0 0 0]
34,72.3376884776104,1,[0 0 0]
46,26.263162699378405,2,[0 0 0]
23,133.99495411113836,0,[10  0  0]
46,23.872937318960254,2,[0 0 0]
33,73.30392910916039,1,[ 0 25  0]
20,127.95462451073398,0,[10  0  0]
41,30.932174087691397,2,[0 0 0]
35,73.36930311208393,1,[0 0 0]
46,29.92256953239973,2,[ 0 25  0]
22,128.32255572919127,0,[10  0  0]
33,73.91478088955706,1,[0 0 0]
43,23.748715192727996,2,[ 10   0 100]
35,79.88086322804769,1,[0 0 0]
45,21.225187845518754,2,[10  0  0]
32,119.23969438672991,0,[10 25  0]
45,23.31215065819801,2,[10  0  0]
34,73.79387070608719,1,[0 0 0]
29,117.60034277892088,0,[10  0  0]
34,73.60633686312241,1,[  0  25 100]
26,122.34172940311626,0,[10  0  0]
54,43.02449785294717,2,[  0   0 100]
26,108.79747882000744,2,[0 0 0]
44,19.527378489831285,2,[10  0  0]
49,33.78032352822063,2,[ 0 25  0]
26,127.68160838090218,0,[10  0  0]
26,123.58611989579357,0,[10  0  0]
42,31.64553234636101,2,[0 0 0]
46,19.88756610411709,2,[0 0 0]
32,75.70892143416567,1,[ 0 25  0]
25,125.31011172245331,0,[0 0 0]
48,29.157478159308017,2,[  0   0 100]
35,74.50587094331351,1,[0 0 0]
28,121.15373093151753,0,[10  0  0]
19,122.59951664064153,0,[0 0 0]
30,118.40367138985862,0,[10  0  0]
42,28.03890958150232,2,[0 0 0]
33,74.21896426745683,1,[ 0 25  0]
41,34.207459948015654,2,[  0   0 100]
47,28.064421363553,2,[0 0 0]
43,29.153763361561445,2,[0 0 0]
30,118.698958729111,0,[10  0  0]
32,73.53539813064602,1,[ 0 25  0]
29,122.55658015677218,0,[10 25  0]
25,124.58802874751508,0,[0 0 0]
36,76.16436268029554,1,[0 0 0]
19,124.12075165565328,0,[10  0  0]
26,125.54232258891206,0,[10  0  0]
44,24.904888829768492,2,[0 0 0]
53,43.261705888793166,2,[0 0 0]
25,129.08673751036355,0,[10  0  0]
46,29.682508345037526,2,[0 0 0]
33,119.49864185362765,0,[10  0  0]
26,127.47439919455155,0,[10  0  0]
21,122.55306722025276,0,[10  0  0]
48,31.201888924142093,2,[  0   0 100]
40,33.870712405239644,2,[  0   0 100]
51,39.914357246230225,2,[10  0  0]
45,27.553863829385584,2,[  0   0 100]
37,73.78864003893406,1,[ 0 25  0]
42,27.08451734180396,2,[0 0 0]
36,73.50141275119313,1,[0 0 0]
37,75.32942322176888,1,[0 0 0]
25,129.319442000513,0,[10  0  0]
28,122.61794647578225,0,[10  0  0]
37,47.510042065263434,2,[0 0 0]
37,76.61121064850906,1,[0 0 0]
33,72.6928717333843,1,[0 0 0]
34,73.18387027559828,1,[ 0 25  0]
40,34.25408093120202,2,[  0   0 100]
36,52.88098410646318,2,[  0   0 100]
32,78.40252442623981,1,[ 0 25  0]
38,40.585951002197866,2,[0 0 0]
24,123.13157839898423,0,[10  0  0]
46,26.47750529447731,2,[  0   0 100]
35,73.99254158718303,1,[ 0 25  0]
35,75.250130021221,1,[0 0 0]
39,66.71704586147682,1,[0 0 0]
24,122.94656627891509,0,[10  0  0]
48,29.389773088302867,2,[0 0 0]
34,73.45641487223756,1,[0 0 0]
32,76.49219309222346,1,[0 0 0]
35,79.47627220327111,1,[10 25  0]
34,76.09948790327059,1,[0 0 0]
34,72.80486028947644,1,[0 0 0]
35,72.66773291098025,1,[ 0 25  0]
34,69.8421715295635,1,[0 0 0]
45,17.477184908600115,2,[10  0  0]
46,24.917146195866888,2,[0 0 0]
27,127.22616138246342,0,[10  0  0]
53,40.95295417846402,2,[0 0 0]
35,70.40498143901404,1,[0 0 0]
25,123.75414920370233,0,[10  0  0]
34,119.63267654303706,0,[10  0  0]
31,75.22956383282038,1,[ 0 25  0]
38,35.798777137383084,2,[0 0 0]
25,124.82367252247955,0,[10  0  0]
45,22.185432051986595,2,[0 0 0]
35,74.21540954300049,1,[0 0 0]
26,122.33132971869301,0,[10  0  0]
28,125.15833312798931,0,[10  0  0]
37,81.76151467225154,1,[0 0 0]
34,110.47721688092204,0,[10  0  0]
52,31.749252951567062,2,[0 0 0]
52,44.615017642134546,2,[0 0 0]
21,127.25582182691552,0,[10  0  0]
36,120.58943650138241,0,[10  0  0]
32,117.36584992109645,0,[0 0 0]
38,33.81061316730639,2,[0 0 0]
36,115.29141179249396,0,[10  0  0]
35,73.22633275170493,1,[0 0 0]
25,123.64708680825534,0,[10  0  0]
47,29.332400170147665,2,[  0   0 100]
44,17.226243195561526,2,[0 0 0]
37,75.4916312506646,1,[ 0 25  0]
36,74.60723940354035,1,[0 0 0]
20,127.48398312058168,0,[10  0  0]
50,32.98542581273248,2,[10 25  0]
39,33.40016189870849,2,[0 0 0]
33,120.90859983536396,0,[10  0  0]
44,30.39320408791614,2,[0 0 0]
38,41.66994672317552,2,[0 0 0]
22,122.75447942545784,0,[10 25  0]
34,77.20112666281953,1,[ 0 25  0]
37,73.72365427654024,1,[  0  25 100]
35,74.60303799413407,1,[0 0 0]
33,76.62237932159528,1,[ 0 25  0]
34,113.83009719332304,0,[10  0  0]
23,125.60752220502008,0,[10  0  0]
49,27.565392877062212,2,[0 0 0]
33,77.75625140975711,1,[0 0 0]
36,79.94155127651243,1,[0 0 0]
35,72.86675829690186,1,[ 0 25  0]
43,20.27780939942522,2,[  0   0 100]
24,133.2828878282436,0,[10  0  0]
33,74.55739990338978,1,[0 0 0]
35,72.29517374141665,1,[0 0 0]
29,122.06886513998093,0,[0 0 0]
37,76.21264098733961,1,[ 0 25  0]
44,27.05766244126815,2,[ 10   0 100]
35,73.6716163887183,1,[0 0 0]
23,129.1010032040509,0,[0 0 0]
49,29.98529953815219,2,[  0   0 100]
32,75.52871520414007,1,[0 0 0]
29,122.21466152897268,0,[10  0  0]
51,32.71843779619057,2,[0 0 0]
32,119.68888355917743,0,[10  0  0]
26,114.67941723699016,0,[10  0  0]
40,36.61161321928864,2,[0 0 0]
39,38.774836386882896,2,[10  0  0]
36,71.62650830425412,1,[ 0 25  0]
35,77.19329124013758,1,[0 0 0]
23,127.33671568777719,0,[10  0  0]
37,76.55472961098776,1,[0 0 0]
23,123.036311363469,0,[0 0 0]
23,130.2487409756356,0,[10  0  0]
36,73.95596146908014,1,[ 0 25  0]
24,124.5031430937495,0,[10  0  0]
31,120.8347443347767,0,[10 25  0]
34,74.84991650104853,1,[ 0 25  0]
22,121.57114363359632,0,[10  0  0]
50,28.90793413421931,2,[0 0 0]
38,38.44261584865913,2,[0 0 0]
50,29.231910458751628,2,[0 0 0]
37,78.2293029039756,1,[0 0 0]
45,21.372076144149176,2,[0 0 0]
34,73.9246664541462,1,[10  0  0]
38,74.47043278094738,1,[ 0 25  0]
34,74.0886918371423,1,[ 0 25  0]
33,70.67554283908032,2,[  0   0 100]
37,43.539749640938396,2,[0 0 0]
43,25.872422423428375,2,[0 0 0]
37,72.47208482021435,1,[0 0 0]
32,74.90837059911937,1,[ 0 25  0]
38,34.57369210269208,2,[10  0  0]
36,77.21718102724941,1,[0 0 0]
50,22.57562221638518,2,[0 0 0]
43,20.76064928860465,2,[0 0 0]
27,123.64643561584022,0,[10  0  0]
33,120.32189727379375,0,[0 0 0]
26,133.97119162483213,0,[0 0 0]
33,117.07315753120633,0,[10  0  0]
32,78.54785225238103,1,[0 0 0]
33,72.8982085437788,1,[0 0 0]
36,77.02021819768869,1,[0 0 0]
43,29.51323597044902,2,[0 0 0]
30,129.50552024729666,0,[10  0  0]
37,41.12989633202504,2,[  0   0 100]
24,127.31315307604171,0,[10  0  0]
37,77.8055506473706,1,[ 0 25  0]
33,78.38383615343426,1,[0 0 0]
27,119.31233837633208,0,[10  0  0]
34,77.8177081477079,1,[0 0 0]
45,26.23592040066722,2,[ 0 25  0]
31,120.66480785111621,0,[10  0  0]
20,123.1723266104405,0,[10 25  0]
42,26.936065738985096,2,[0 0 0]
35,78.1649951935272,1,[10 25  0]
34,75.06283148541817,1,[0 0 0]
37,71.97465685395144,1,[0 0 0]
44,24.314436781253253,2,[  0   0 100]
36,76.45907194818471,1,[0 0 0]
36,74.55385132085333,1,[0 0 0]
36,78.25971929095053,1,[0 0 0]
47,28.10060049980571,2,[  0   0 100]
49,31.48371709212691,2,[0 0 0]
31,114.60024892777838,0,[10  0  0]
31,119.22108057339202,0,[10  0  0]
28,125.82394524887461,0,[10  0  0]
38,77.34837876205029,1,[0 0 0]
35,72.44884780514997,1,[0 0 0]
40,38.03392759508646,2,[  0   0 100]
39,77.21195529595595,1,[0 0 0]
38,80.88570670023206,1,[0 0 0]
23,131.91127877333852,0,[0 0 0]
24,125.94393360794206,0,[10  0  0]
23,128.7715466125334,0,[0 0 0]
46,26.25904656976472,2,[10  0  0]
35,78.19154131664637,1,[ 0 25  0]
36,75.80732192737509,1,[0 0 0]
48,35.205523584290674,2,[  0   0 100]
25,119.45521917485671,0,[10  0  0]
39,40.74450426846952,2,[0 0 0]
33,107.95720544471538,0,[10  0  0]
31,121.83215226449806,0,[10  0  0]
51,33.82094897981848,2,[0 0 0]
26,125.57411695298238,0,[10  0  0]
37,77.47573069782374,1,[ 0 25  0]
21,126.94049333819413,0,[10  0  0]
47,32.06847711320018,2,[  0   0 100]
34,78.92781555219922,1,[ 0 25  0]
48,27.446763920844987,2,[0 0 0]
47,28.939414627625453,2,[0 0 0]
37,43.51089379442985,2,[0 0 0]
30,121.89407668642983,0,[0 0 0]
26,120.21975571550479,0,[10  0  0]
34,75.68624244738749,1,[ 0 25  0]
47,26.80878674504363,2,[  0   0 100]
32,77.43691575664728,1,[ 0 25  0]
33,60.13383736710238,2,[0 0 0]
19,130.03511786751122,0,[10  0  0]
56,53.721670630361146,2,[  0   0 100]
37,42.7039476639967,2,[0 0 0]
47,27.19686957030766,2,[0 0 0]
42,17.643760663766052,2,[0 0 0]
26,124.83943894944228,0,[10  0  0]
33,78.19343953441522,1,[0 0 0]
52,32.519310867466096,2,[0 0 0]
35,71.32000537238065,1,[10 25  0]
49,28.3189382571307,2,[0 0 0]
36,77.82541179221505,1,[0 0 0]
34,74.0396366456004,1,[ 0 25  0]
51,29.48562191767692,2,[  0   0 100]
48,33.4758784422265,2,[0 0 0]
36,73.39641697987557,1,[0 0 0]
20,119.4338325424053,0,[10  0  0]
31,75.22877459039707,1,[ 0 25  0]
38,73.17666710092763,1,[0 0 0]
37,80.77456817034533,1,[10 25  0]
53,49.454800142490406,2,[0 0 0]
26,122.58797339058582,0,[10  0  0]
35,75.6774823186705,1,[ 0 25  0]
38,78.22425993277456,1,[10 25  0]
32,117.48205598014906,0,[10  0  0]
25,121.2617661891869,0,[10  0  0]
35,77.18467584481083,1,[0 0 0]
49,25.75982925165533,2,[10  0  0]
54,40.426854202609256,2,[0 0 0]
50,30.820360524564066,2,[0 0 0]
46,24.498070927844346,2,[  0   0 100]
35,77.42811807409163,1,[ 0 25  0]
45,24.531408712982586,2,[0 0 0]
36,73.26586223245675,1,[0 0 0]
50,28.567645143158327,2,[  0   0 100]
33,73.98556932674109,1,[0 0 0]
44,24.5547058589268,2,[10  0  0]
54,42.91219291612986,2,[0 0 0]
55,44.032335872140635,2,[0 0 0]
35,75.45410350327825,1,[0 0 0]
42,26.94043762513295,2,[0 0 0]
34,73.23196483992118,1,[0 0 0]
36,76.63308603661582,1,[0 0 0]
38,74.61753010354614,1,[10  0  0]
38,100.12333604410964,0,[10 25  0]
31,74.17597426413757,1,[0 0 0]
26,129.22920539075784,0,[10 25  0]
27,124.79557971509449,0,[10  0  0]
35,74.99323186926974,1,[0 0 0]
35,49.17313845142056,2,[0 0 0]
23,120.27249654247333,0,[10 25  0]
48,21.909324357605605,2,[0 0 0]
34,59.31025710676719,2,[0 0 0]
26,130.76454415678188,0,[ 10   0 100]
39,74.27229473859515,1,[ 0 25  0]
32,74.39671224346571,1,[ 0 25  0]
55,41.07918817554979,2,[0 0 0]
54,48.612557280548145,2,[10  0  0]
34,72.65020251569386,1,[ 0 25  0]
21,115.42990877748932,0,[10  0  0]
34,122.424546892514,0,[10  0  0]
35,72.05538939453895,1,[ 0 25  0]
37,72.45875232578958,1,[0 0 0]
41,33.06604148747083,2,[  0   0 100]
28,123.9001480043315,0,[10  0  0]
33,75.1900556449948,1,[0 0 0]
38,76.48973176496762,1,[0 0 0]
33,73.00984892993253,1,[0 0 0]
29,118.12471622191777,0,[10  0  0]
41,24.722933282437356,2,[0 0 0]
21,119.62735364489463,0,[10  0  0]
42,29.693623828752763,2,[0 0 0]
35,51.73570884311581,2,[0 0 0]
32,73.32955462091655,1,[ 0 25  0]
33,77.1703343129365,1,[ 0 25  0]
42,29.050073881463312,2,[10  0  0]
50,29.18121361168011,2,[0 0 0]
32,74.73512635587194,1,[0 0 0]
29,121.30149935514379,0,[10 25  0]
36,78.71273741843622,1,[ 0 25  0]
42,31.980619781435593,2,[0 0 0]
23,124.66634961453447,0,[10  0  0]
34,71.39524150497999,1,[0 0 0]
35,70.641164739317,1,[0 0 0]
39,34.602327023447096,2,[0 0 0]
19,120.62314446393253,0,[10  0  0]
31,120.48115090290936,0,[10  0  0]
24,126.96516713374936,0,[10  0  0]
44,19.554705961778005,2,[ 0 25  0]
33,73.12455100126714,1,[0 0 0]
